Word,Year,Round,Part_of_Speech,Language,Times_Used,Years_Since_Last_Used,Num_Syllables,Word_Length,Reduplication,Error
usurpative,1998,1,adjective,Latin or Greek,1,0,3,10,0,0
uxorial,1998,1,adjective,Latin or Greek,1,0,4,7,0,0
uxorious,2017,3,adjective,Latin or Greek,1,0,4,8,0,1
valedictory,2006,3,adjective,Latin or Greek,1,0,5,11,0,0
valetudinary,2017,3,adjective,Latin or Greek,1,0,5,12,0,0
vapid,2000,2,adjective,Latin or Greek,1,0,2,5,0,0
varicose,2008,2,adjective,Latin or Greek,1,0,3,8,0,0
varus,2010,2,adjective,Latin or Greek,1,0,2,5,0,1
vatic,2010,3,adjective,Latin or Greek,1,0,2,5,0,0
vaticinal,2002,4,adjective,Latin or Greek,1,0,4,9,0,1
velocious,2006,3,adjective,Latin or Greek,1,0,3,9,0,0
velutinous,2014,5,adjective,Latin or Greek,1,0,4,10,0,1
venatorial,2001,4,adjective,Latin or Greek,1,0,5,10,0,0
veridical,2001,4,adjective,Latin or Greek,1,0,4,9,0,1
vermiculate,1999,1,adjective,Latin or Greek,1,0,4,11,0,0
verminous,1999,3,adjective,Latin or Greek,1,0,3,9,0,0
vermivorous,2010,3,adjective,Latin or Greek,1,0,4,11,0,0
vernacular,2010,2,adjective,Latin or Greek,1,0,4,10,0,0
vernal,1997,2,adjective,Latin or Greek,1,0,2,6,0,0
versatile,2009,2,adjective,Latin or Greek,1,0,3,9,0,0
vespertilian,1997,1,adjective,Latin or Greek,1,0,4,12,0,0
vespertine,1997,4,adjective,Latin or Greek,1,0,3,10,0,0
vicenary,2017,5,adjective,Latin or Greek,1,0,3,8,0,0
vimineous,1999,1,adjective,Latin or Greek,1,0,4,9,0,0
vinaceous,2004,2,adjective,Latin or Greek,1,0,3,9,0,0
vincible,2012,3,adjective,Latin or Greek,1,0,3,8,0,0
violaceous,2013,3,adjective,Latin or Greek,1,0,4,10,0,0
virescent,1996,4,adjective,Latin or Greek,1,0,3,9,0,0
viridescent,1999,4,adjective,Latin or Greek,1,0,4,11,0,1
viscid,2005,2,adjective,Latin or Greek,1,0,2,6,0,0
vituline,2007,10,adjective,Latin or Greek,1,0,3,8,0,0
volitorial,2006,4,adjective,Latin or Greek,1,0,5,10,0,1
volucrine,1998,1,adjective,Latin or Greek,1,0,3,9,0,0
votive,1998,2,adjective,Latin or Greek,1,0,2,6,0,0
vulnerary,2001,1,adjective,Latin or Greek,1,0,3,9,0,0
xenial,1998,4,adjective,Latin or Greek,1,0,2,6,0,0
xylophagous,1997,1,adjective,Latin or Greek,1,0,4,11,0,1
ziphioid,2004,2,adjective,Latin or Greek,1,0,3,8,0,1
agape,1996,4,adjective,Latin or Greek,1,0,2,5,0,0
algebraically,1996,2,other,Latin or Greek,1,0,5,13,1,1
ephemerally,1996,2,other,Latin or Greek,1,0,5,11,1,1
guttatim,2014,8,other,Latin or Greek,1,0,3,8,1,0
hubristically,1996,3,other,Latin or Greek,1,0,4,13,1,1
arguendo,2017,3,other,Latin or Greek,1,0,4,8,0,0
contrariwise,1997,3,other,Latin or Greek,1,0,3,12,0,1
dubiously,1997,2,other,Latin or Greek,1,0,4,9,0,0
ibidem,2006,4,other,Latin or Greek,1,0,2,6,0,0
impecuniously,1996,3,other,Latin or Greek,1,0,6,13,0,0
indulgently,1996,2,other,Latin or Greek,1,0,4,11,0,0
privatim,2011,5,other,Latin or Greek,1,0,3,8,0,1
seriatim,1998,6,other,Latin or Greek,1,0,4,8,0,1
supernaculum,2004,3,other,Latin or Greek,1,0,5,12,0,0
literatim,1996,2,other,Latin or Greek,1,0,4,9,0,1
ecce,1998,6,other,Latin or Greek,1,0,2,4,1,1
eureka,1998,2,other,Latin or Greek,1,0,3,6,0,0
fauces,2015,6,noun,Latin or Greek,1,0,2,6,0,1
vespers,2016,3,noun,Latin or Greek,1,0,2,7,0,0
acacia,1999,4,noun,Latin or Greek,1,0,2,6,1,1
anagnorisis,2006,2,noun,Latin or Greek,1,0,5,11,1,1
borborygmus,2003,1,noun,Latin or Greek,1,0,4,11,1,1
catastasis,2016,3,noun,Latin or Greek,1,0,4,10,1,1
cholecystitis,2012,6,noun,Latin or Greek,1,0,5,13,1,0
enthymeme,2005,7,noun,Latin or Greek,1,0,3,9,1,0
Hypapante,2017,34,noun,Latin or Greek,1,0,4,9,1,0
keratitis,2008,4,noun,Latin or Greek,1,0,4,9,1,0
lararium,2004,5,noun,Latin or Greek,1,0,4,8,1,0
liripipe,2016,4,noun,Latin or Greek,1,0,3,8,1,1
logogriph,2000,4,noun,Latin or Greek,1,0,2,9,1,1
lophophytosis,2006,9,noun,Latin or Greek,1,0,5,13,1,0
natatorium,1998,1,noun,Latin or Greek,1,0,5,10,1,0
prosopopoeia,2008,15,noun,Latin or Greek,1,0,5,12,1,1
pseudodoxy,1998,1,noun,Latin or Greek,1,0,3,10,1,0
rhododendron,2000,3,noun,Latin or Greek,1,0,4,12,1,1
sortition,2015,3,noun,Latin or Greek,1,0,3,9,1,1
stomatitis,2015,3,noun,Latin or Greek,1,0,4,10,1,0
supererogation,2000,5,noun,Latin or Greek,1,0,6,14,1,1
tromometer,2012,3,noun,Latin or Greek,1,0,4,10,1,1
Abaddon,2013,10,noun,Latin or Greek,1,0,3,7,1,0
aberration,1997,2,noun,Latin or Greek,1,0,4,10,1,1
abhorrence,1997,1,noun,Latin or Greek,1,0,3,10,1,0
abscissa,2000,1,noun,Latin or Greek,1,0,3,8,1,0
accessit,1996,5,noun,Latin or Greek,1,0,3,8,1,1
accipiter,2004,2,noun,Latin or Greek,1,0,4,9,1,0
addax,1998,1,noun,Latin or Greek,1,0,2,5,1,0
admittatur,2012,11,noun,Latin or Greek,1,0,4,10,1,0
advocaat,2008,6,noun,Latin or Greek,1,0,3,8,1,0
affidavit,1999,1,noun,Latin or Greek,1,0,4,9,1,0
afflatus,1999,4,noun,Latin or Greek,1,0,3,8,1,1
Afrikaans,2001,5,noun,Latin or Greek,1,0,3,9,1,0
agalloch,2002,1,noun,Latin or Greek,1,0,2,8,1,0
alleviation,1997,2,noun,Latin or Greek,1,0,5,11,1,0
allision,2008,3,noun,Latin or Greek,1,0,3,8,1,0
alliteration,1996,3,noun,Latin or Greek,1,0,5,12,1,0
allium,2008,3,noun,Latin or Greek,1,0,3,6,1,1
alluvium,2011,3,noun,Latin or Greek,1,0,4,8,1,0
alyssum,1999,5,noun,Latin or Greek,1,0,2,7,1,0
amaryllis,1996,4,noun,Latin or Greek,1,0,4,9,1,1
ammocoetes,2012,6,noun,Latin or Greek,1,0,4,10,1,1
analemma,1997,17,noun,Latin or Greek,1,0,4,8,1,1
annelid,2000,8,noun,Latin or Greek,1,0,3,7,1,0
Apollyon,2002,1,noun,Latin or Greek,1,0,2,8,1,0
appetency,2011,2,noun,Latin or Greek,1,0,4,9,1,0
appulse,1997,5,noun,Latin or Greek,1,0,2,7,1,0
appurtenance,1997,5,noun,Latin or Greek,1,0,4,12,1,1
Armageddon,1998,1,noun,Latin or Greek,1,0,4,10,1,1
armilla,2011,5,noun,Latin or Greek,1,0,3,7,1,0
arrhostia,2009,9,noun,Latin or Greek,1,0,3,9,1,0
attrahent,2006,5,noun,Latin or Greek,1,0,3,9,1,1
attritus,2009,3,noun,Latin or Greek,1,0,3,8,1,0
baccalaureate,1996,7,noun,Latin or Greek,1,0,5,13,1,0
bacchius,2015,7,noun,Latin or Greek,1,0,3,8,1,0
bdelloid,2006,7,noun,Latin or Greek,1,0,2,8,1,0
beelzebub,1999,4,noun,Latin or Greek,1,0,3,9,1,1
berylloid,2001,1,noun,Latin or Greek,1,0,3,9,1,0
betta,2006,3,noun,Latin or Greek,1,0,2,5,1,1
brucellosis,1999,1,noun,Latin or Greek,1,0,4,11,1,0
bullarium,2009,3,noun,Latin or Greek,1,0,4,9,1,0
byssinosis,2001,1,noun,Latin or Greek,1,0,4,10,1,0
callidity,1997,4,noun,Latin or Greek,1,0,4,9,1,0
cannibal,2009,2,noun,Latin or Greek,1,0,3,8,1,0
cattleya,2017,9,noun,Latin or Greek,1,0,3,8,1,0
cerebellum,2001,3,noun,Latin or Greek,1,0,4,10,1,0
chantilly,1996,4,noun,Latin or Greek,1,0,3,9,1,0
cirrhosis,2005,2,noun,Latin or Greek,1,0,3,9,1,1
cirrostratus,1997,3,noun,Latin or Greek,1,0,4,12,1,0
citronella,2014,3,noun,Latin or Greek,1,0,4,10,1,1
coccid,1996,7,noun,Latin or Greek,1,0,2,6,1,1
colluctation,2006,3,noun,Latin or Greek,1,0,4,12,1,1
Collyridian,2016,14,noun,Latin or Greek,1,0,5,11,1,0
commixture,1996,3,noun,Latin or Greek,1,0,3,10,1,0
commorient,2006,4,noun,Latin or Greek,1,0,4,10,1,1
concinnity,2001,11,noun,Latin or Greek,1,0,4,10,1,0
consciousness,1997,2,noun,Latin or Greek,1,0,3,13,1,0
correlation,1996,2,noun,Latin or Greek,1,0,4,11,1,1
corrigendum,2004,2,noun,Latin or Greek,1,0,4,11,1,0
cryptococcosis,2008,7,noun,Latin or Greek,1,0,5,14,1,1
curriculum,2015,2,noun,Latin or Greek,1,0,4,10,1,0
debellatio,2005,2,noun,Latin or Greek,1,0,4,10,1,0
debellation,2012,2,noun,Latin or Greek,1,0,4,11,1,0
decennary,2001,1,noun,Latin or Greek,1,0,4,9,1,0
decillion,2016,3,noun,Latin or Greek,1,0,3,9,1,0
diallelus,2006,7,noun,Latin or Greek,1,0,4,9,1,1
dieffenbachia,2011,2,noun,Latin or Greek,1,0,4,13,1,1
dilemma,2007,2,noun,Latin or Greek,1,0,3,7,1,0
disingenuousness,1997,4,noun,Latin or Greek,1,0,6,16,1,1
eccentricity,1996,3,noun,Latin or Greek,1,0,5,12,1,0
ecchymosis,2004,2,noun,Latin or Greek,1,0,4,10,1,1
effendi,2012,3,noun,Latin or Greek,1,0,3,7,1,0
effluvium,1998,1,noun,Latin or Greek,1,0,4,9,1,0
egress,2012,2,noun,Latin or Greek,1,0,2,6,1,0
emissary,2001,3,noun,Latin or Greek,1,0,3,8,1,1
emmeleia,2003,1,noun,Latin or Greek,1,0,3,8,1,1
engysseismology,2010,6,noun,Latin or Greek,1,0,6,15,1,1
eohippus,2001,1,noun,Latin or Greek,1,0,3,8,1,0
epiglottis,1999,3,noun,Latin or Greek,1,0,3,10,1,0
epirrhema,2017,23,noun,Latin or Greek,1,0,4,9,1,0
epyllion,2001,1,noun,Latin or Greek,1,0,3,8,1,0
erratum,2012,2,noun,Latin or Greek,1,0,3,7,1,0
excellency,1996,2,noun,Latin or Greek,1,0,4,10,1,1
exsufflation,2011,8,noun,Latin or Greek,1,0,4,12,1,0
fallacy,2008,2,noun,Latin or Greek,1,0,3,7,1,0
fallibility,1996,2,noun,Latin or Greek,1,0,5,11,1,1
farrago,1998,4,noun,Latin or Greek,1,0,3,7,1,1
favilla,2010,6,noun,Latin or Greek,1,0,3,7,1,1
fenestella,2005,2,noun,Latin or Greek,1,0,4,10,1,0
fibrillation,1996,3,noun,Latin or Greek,1,0,4,12,1,1
flabellum,2010,4,noun,Latin or Greek,1,0,3,9,1,0
foliocellosis,2010,5,noun,Latin or Greek,1,0,5,13,1,1
folliculitis,2000,1,noun,Latin or Greek,1,0,5,12,1,0
fothergilla,2016,21,noun,Latin or Greek,1,0,4,11,1,0
freesia,2011,3,noun,Latin or Greek,1,0,2,7,1,0
fritillary,2002,4,noun,Latin or Greek,1,0,3,10,1,0
gaillardia,2006,2,noun,Latin or Greek,1,0,3,10,1,0
gallinule,2001,9,noun,Latin or Greek,1,0,3,9,1,0
Gehenna,2006,2,noun,Latin or Greek,1,0,3,7,1,0
gerrhosaurid,2016,25,noun,Latin or Greek,1,0,4,12,1,0
glabella,2003,3,noun,Latin or Greek,1,0,3,8,1,0
glossolalia,2001,4,noun,Latin or Greek,1,0,4,11,1,1
gorilla,2007,2,noun,Latin or Greek,1,0,3,7,1,0
gryllus,2016,4,noun,Latin or Greek,1,0,2,7,1,0
guttula,2011,6,noun,Latin or Greek,1,0,3,7,1,0
hallux,2002,6,noun,Latin or Greek,1,0,2,6,1,0
Hemerocallis,2010,3,noun,Latin or Greek,1,0,4,12,1,0
hemorrhage,1997,5,noun,Latin or Greek,1,0,3,10,1,0
hipparch,2009,3,noun,Latin or Greek,1,0,2,8,1,0
Hippocrene,2015,8,noun,Latin or Greek,1,0,3,10,1,0
hippopotamus,2010,2,noun,Latin or Greek,1,0,5,12,1,0
hussar,2002,1,noun,Latin or Greek,1,0,2,6,1,1
hypallage,2009,9,noun,Latin or Greek,1,0,4,9,1,0
illeism,2012,2,noun,Latin or Greek,1,0,3,7,1,0
illeist,2007,4,noun,Latin or Greek,1,0,3,7,1,1
inconcinnity,1999,5,noun,Latin or Greek,1,0,5,12,1,1
intussusception,2004,6,noun,Latin or Greek,1,0,5,15,1,1
jussive,1998,3,noun,Latin or Greek,1,0,2,7,1,0
laccolith,2016,2,noun,Latin or Greek,1,0,3,9,1,0
lamellibranch,2017,4,noun,Latin or Greek,1,0,4,13,1,0
lipogrammatism,1999,4,noun,Latin or Greek,1,0,5,14,1,0
logorrhea,1999,12,noun,Latin or Greek,1,0,3,9,1,0
maccus,2009,3,noun,Latin or Greek,1,0,2,6,1,1
malleation,2003,4,noun,Latin or Greek,1,0,4,10,1,0
marchioness,2003,1,noun,Latin or Greek,1,0,3,11,1,0
masseter,2002,4,noun,Latin or Greek,1,0,3,8,1,1
melittologist,2000,1,noun,Latin or Greek,1,0,5,13,1,1
metallurgy,2014,3,noun,Latin or Greek,1,0,4,10,1,0
millennium,2017,2,noun,Latin or Greek,1,0,4,10,1,0
mittimus,2001,1,noun,Latin or Greek,1,0,3,8,1,1
mollienisia,2017,14,noun,Latin or Greek,1,0,5,11,1,0
mollisol,2006,4,noun,Latin or Greek,1,0,3,8,1,1
morphallaxis,2015,6,noun,Latin or Greek,1,0,4,12,1,1
moussaka,2000,1,noun,Latin or Greek,1,0,3,8,1,0
Naassene,2017,31,noun,Latin or Greek,1,0,3,8,1,0
navicella,2015,3,noun,Latin or Greek,1,0,4,9,1,0
neossology,1998,3,noun,Latin or Greek,1,0,5,10,1,1
noology,1996,5,noun,Latin or Greek,1,0,4,7,1,0
noosphere,2002,3,noun,Latin or Greek,1,0,2,9,1,1
nullibicity,1998,4,noun,Latin or Greek,1,0,5,11,1,0
nullifidian,2002,1,noun,Latin or Greek,1,0,5,11,1,0
occlusion,1997,2,noun,Latin or Greek,1,0,3,9,1,0
occultation,1996,2,noun,Latin or Greek,1,0,4,11,1,1
ocellus,2000,1,noun,Latin or Greek,1,0,2,7,1,1
oleocellosis,2003,5,noun,Latin or Greek,1,0,5,12,1,0
ommatophore,2009,3,noun,Latin or Greek,1,0,4,11,1,0
oogenesis,2014,3,noun,Latin or Greek,1,0,4,9,1,0
oppidan,2001,1,noun,Latin or Greek,1,0,3,7,1,0
opponent,2009,2,noun,Latin or Greek,1,0,3,8,1,0
ossicle,1998,3,noun,Latin or Greek,1,0,3,7,1,1
ossifrage,2004,2,noun,Latin or Greek,1,0,3,9,1,1
ossuary,1997,1,noun,Latin or Greek,1,0,3,7,1,0
paella,2005,2,noun,Latin or Greek,1,0,3,6,1,0
parrhesia,1998,9,noun,Latin or Greek,1,0,3,9,1,0
parricide,2001,1,noun,Latin or Greek,1,0,3,9,1,0
peccancy,1998,1,noun,Latin or Greek,1,0,3,8,1,0
peccavi,1996,6,noun,Latin or Greek,1,0,3,7,1,0
pellucidity,1999,4,noun,Latin or Greek,1,0,5,11,1,1
penicillin,1997,1,noun,Latin or Greek,1,0,4,10,1,1
perissad,2005,9,noun,Latin or Greek,1,0,3,8,1,1
pertussis,2010,2,noun,Latin or Greek,1,0,3,9,1,0
pessimum,2013,3,noun,Latin or Greek,1,0,3,8,1,0
phillumenist,1999,1,noun,Latin or Greek,1,0,4,12,1,1
phyllomancy,2011,5,noun,Latin or Greek,1,0,4,11,1,0
pinniped,1998,1,noun,Latin or Greek,1,0,3,8,1,0
plasmalemma,2011,3,noun,Latin or Greek,1,0,4,11,1,0
pneumococcus,1998,3,noun,Latin or Greek,1,0,4,12,1,1
poinsettia,2013,2,noun,Latin or Greek,1,0,3,10,1,0
pollex,1996,4,noun,Latin or Greek,1,0,2,6,1,1
potassium,2001,2,noun,Latin or Greek,1,0,4,9,1,0
prochoos,2016,12,noun,Latin or Greek,1,0,3,8,1,0
psammon,2012,7,noun,Latin or Greek,1,0,2,7,1,0
psittacism,2002,1,noun,Latin or Greek,1,0,3,10,1,0
psittacosis,1999,1,noun,Latin or Greek,1,0,4,11,1,0
psyllium,2001,8,noun,Latin or Greek,1,0,3,8,1,1
pullus,2008,4,noun,Latin or Greek,1,0,2,6,1,0
Pyrrhic,2000,6,noun,Latin or Greek,1,0,2,7,1,0
pyrrhotism,2004,2,noun,Latin or Greek,1,0,3,10,1,0
pyrrhuloxia,2015,19,noun,Latin or Greek,1,0,4,11,1,0
quasquicentennial,1998,4,noun,Latin or Greek,1,0,3,17,1,0
repercussion,1999,2,noun,Latin or Greek,1,0,4,12,1,0
rescission,1998,4,noun,Latin or Greek,1,0,3,10,1,1
rubella,2016,2,noun,Latin or Greek,1,0,3,7,1,0
sacellum,2017,2,noun,Latin or Greek,1,0,3,8,1,0
sagittarius,1996,3,noun,Latin or Greek,1,0,5,11,1,0
salmonella,2015,2,noun,Latin or Greek,1,0,4,10,1,0
salmonellosis,1997,1,noun,Latin or Greek,1,0,5,13,1,0
schefflera,2005,11,noun,Latin or Greek,1,0,2,10,1,0
Scylla,1998,6,noun,Latin or Greek,1,0,2,6,1,0
secession,2000,2,noun,Latin or Greek,1,0,3,9,1,1
streptococcus,1996,3,noun,Latin or Greek,1,0,4,13,1,1
succedaneum,2001,16,noun,Latin or Greek,1,0,5,11,1,0
succumbence,2003,3,noun,Latin or Greek,1,0,3,11,1,0
surrogation,2004,3,noun,Latin or Greek,1,0,4,11,1,1
susurrus,2011,9,noun,Latin or Greek,1,0,3,8,1,1
syllabus,1997,1,noun,Latin or Greek,1,0,3,8,1,0
sylloge,2006,2,noun,Latin or Greek,1,0,3,7,1,0
symmetrophobia,2017,2,noun,Latin or Greek,1,0,4,14,1,0
terrella,2009,3,noun,Latin or Greek,1,0,3,8,1,1
tessera,1996,7,noun,Latin or Greek,1,0,2,7,1,1
tesseract,1997,5,noun,Latin or Greek,1,0,3,9,1,0
thalassocracy,2011,7,noun,Latin or Greek,1,0,5,13,1,0
thallophyte,2001,8,noun,Latin or Greek,1,0,3,11,1,1
theophylline,2012,5,noun,Latin or Greek,1,0,4,12,1,0
thremmatology,2002,5,noun,Latin or Greek,1,0,5,13,1,0
tichorrhine,2001,1,noun,Latin or Greek,1,0,2,11,1,0
tinnitus,1999,4,noun,Latin or Greek,1,0,3,8,1,1
tintinnabulation,2009,3,noun,Latin or Greek,1,0,6,16,1,0
tonsillitis,2016,2,noun,Latin or Greek,1,0,4,11,1,1
torrefaction,2009,3,noun,Latin or Greek,1,0,4,12,1,0
trichotillomania,2002,1,noun,Latin or Greek,1,0,5,16,1,0
trillium,2017,4,noun,Latin or Greek,1,0,3,8,1,0
trophallaxis,2000,1,noun,Latin or Greek,1,0,4,12,1,1
typhoon,2015,2,noun,Latin or Greek,1,0,2,7,1,0
vacuum,2007,2,noun,Latin or Greek,1,0,3,6,1,0
vallecula,2006,2,noun,Latin or Greek,1,0,4,9,1,0
varicella,2014,3,noun,Latin or Greek,1,0,4,9,1,0
velleity,2000,1,noun,Latin or Greek,1,0,4,8,1,0
vellication,2005,3,noun,Latin or Greek,1,0,4,11,1,1
vexillary,2003,1,noun,Latin or Greek,1,0,3,9,1,0
vexillology,1997,1,noun,Latin or Greek,1,0,5,11,1,1
villicus,2010,6,noun,Latin or Greek,1,0,3,8,1,0
zimocca,2015,16,noun,Latin or Greek,1,0,3,7,1,0
zinnia,2011,2,noun,Latin or Greek,1,0,2,6,1,0
zoolatry,2008,2,noun,Latin or Greek,1,0,4,8,1,1
abactor,2016,3,noun,Latin or Greek,1,0,3,7,0,0
abacus,2001,2,noun,Latin or Greek,1,0,3,6,0,0
abecedarius,2000,1,noun,Latin or Greek,1,0,6,11,0,1
abeyance,2001,3,noun,Latin or Greek,1,0,2,8,0,0
aborigine,2001,3,noun,Latin or Greek,1,0,4,9,0,0
abracadabra,2000,2,noun,Latin or Greek,1,0,5,11,0,1
academese,2013,3,noun,Latin or Greek,1,0,3,9,0,0
academia,2000,3,noun,Latin or Greek,1,0,4,8,0,0
acanthus,1999,3,noun,Latin or Greek,1,0,2,8,0,1
acariasis,2007,4,noun,Latin or Greek,1,0,5,9,0,0
acedia,2003,4,noun,Latin or Greek,1,0,2,6,0,0
acervation,2004,2,noun,Latin or Greek,1,0,4,10,0,0
acetabulum,2006,2,noun,Latin or Greek,1,0,5,10,0,0
achalasia,2016,17,noun,Latin or Greek,1,0,3,9,0,0
acidosis,2000,3,noun,Latin or Greek,1,0,4,8,0,0
acritarch,2015,10,noun,Latin or Greek,1,0,3,9,0,1
acrophobia,1999,2,noun,Latin or Greek,1,0,4,10,0,0
actuality,1997,2,noun,Latin or Greek,1,0,5,9,0,0
acumen,2005,3,noun,Latin or Greek,1,0,2,6,0,0
adiaphoron,2016,2,noun,Latin or Greek,1,0,5,10,0,0
adjunct,1998,2,noun,Latin or Greek,1,0,2,7,0,0
adjutant,2005,5,noun,Latin or Greek,1,0,3,8,0,0
adminicle,2000,1,noun,Latin or Greek,1,0,4,9,0,0
adustiosis,2002,1,noun,Latin or Greek,1,0,4,10,0,0
advolution,2017,3,noun,Latin or Greek,1,0,4,10,0,0
aepyornis,2010,3,noun,Latin or Greek,1,0,4,9,0,0
aetites,2014,11,noun,Latin or Greek,1,0,3,7,0,1
agalma,2017,4,noun,Latin or Greek,1,0,2,6,0,0
agama,2015,3,noun,Latin or Greek,1,0,2,5,0,0
agaric,2015,5,noun,Latin or Greek,1,0,2,6,0,1
agelicism,2013,6,noun,Latin or Greek,1,0,3,9,0,0
agnomen,1999,3,noun,Latin or Greek,1,0,3,7,0,0
agnostic,1997,2,noun,Latin or Greek,1,0,3,8,0,0
agoraphobia,2013,3,noun,Latin or Greek,1,0,5,11,0,0
ailanthus,1999,1,noun,Latin or Greek,1,0,3,9,0,0
Ailurus,2006,2,noun,Latin or Greek,1,0,3,7,0,0
aition,2005,2,noun,Latin or Greek,1,0,3,6,0,0
akropodion,1999,6,noun,Latin or Greek,1,0,5,10,0,0
Alastor,2009,6,noun,Latin or Greek,1,0,2,7,0,0
albedo,2003,4,noun,Latin or Greek,1,0,3,6,0,0
alibi,1999,2,noun,Latin or Greek,1,0,3,5,0,0
alma mater,2017,2,noun,Latin or Greek,1,0,3,10,0,0
alogism,2010,3,noun,Latin or Greek,1,0,3,7,0,0
alstroemeria,2003,1,noun,Latin or Greek,1,0,4,12,0,0
altocumulus,1997,3,noun,Latin or Greek,1,0,5,11,0,0
aluminum,2007,2,noun,Latin or Greek,1,0,3,8,0,0
amanuensis,1996,4,noun,Latin or Greek,1,0,4,10,0,1
amaranth,2000,5,noun,Latin or Greek,1,0,3,8,0,0
amblyopia,2001,3,noun,Latin or Greek,1,0,3,9,0,1
amentia,2015,3,noun,Latin or Greek,1,0,2,7,0,0
amnesia,2015,2,noun,Latin or Greek,1,0,3,7,0,0
amnesty,1997,2,noun,Latin or Greek,1,0,3,7,0,0
amniocentesis,2004,2,noun,Latin or Greek,1,0,5,13,0,0
amphibian,2001,2,noun,Latin or Greek,1,0,4,9,0,0
amphictyony,2015,3,noun,Latin or Greek,1,0,5,11,0,0
amphimacer,2012,3,noun,Latin or Greek,1,0,4,10,0,1
amphisbaena,2009,3,noun,Latin or Greek,1,0,4,11,0,0
amphoriskos,2006,2,noun,Latin or Greek,1,0,4,11,0,0
amulet,1998,2,noun,Latin or Greek,1,0,3,6,0,0
amygdala,2003,1,noun,Latin or Greek,1,0,3,8,0,0
amyotonia,2001,5,noun,Latin or Greek,1,0,3,9,0,0
anabasis,2001,5,noun,Latin or Greek,1,0,3,8,0,0
anabibazon,1997,6,noun,Latin or Greek,1,0,5,10,0,0
anachronism,2003,3,noun,Latin or Greek,1,0,3,11,0,0
anacoluthon,2001,1,noun,Latin or Greek,1,0,5,11,0,0
anadiplosis,2001,1,noun,Latin or Greek,1,0,4,11,0,1
anaglyph,2002,1,noun,Latin or Greek,1,0,2,8,0,0
analysis,2015,2,noun,Latin or Greek,1,0,3,8,0,0
anamnesis,2005,2,noun,Latin or Greek,1,0,4,9,0,0
Ananias,2001,1,noun,Latin or Greek,1,0,4,7,0,0
Ananke,2014,6,noun,Latin or Greek,1,0,2,6,0,1
anaphora,1999,1,noun,Latin or Greek,1,0,3,8,0,0
anaphylaxis,1998,4,noun,Latin or Greek,1,0,4,11,0,1
anaptyxis,2001,1,noun,Latin or Greek,1,0,4,9,0,0
anastomosis,2000,1,noun,Latin or Greek,1,0,4,11,0,0
anastrophe,1999,1,noun,Latin or Greek,1,0,3,10,0,0
anathema,2011,2,noun,Latin or Greek,1,0,3,8,0,0
anatocism,2005,5,noun,Latin or Greek,1,0,3,9,0,1
anatomy,2009,2,noun,Latin or Greek,1,0,3,7,0,0
anemone,2001,3,noun,Latin or Greek,1,0,3,7,0,0
Angelus,2016,3,noun,Latin or Greek,1,0,3,7,0,1
anhedonia,2002,3,noun,Latin or Greek,1,0,4,9,0,0
anhinga,2016,2,noun,Latin or Greek,1,0,3,7,0,0
animalcule,2015,3,noun,Latin or Greek,1,0,4,10,0,0
animus,1999,3,noun,Latin or Greek,1,0,3,6,0,0
aniseikonia,2007,9,noun,Latin or Greek,1,0,5,11,0,1
ankylosaur,1998,5,noun,Latin or Greek,1,0,4,10,0,1
anomaly,1997,3,noun,Latin or Greek,1,0,3,7,0,1
antenatus,2015,5,noun,Latin or Greek,1,0,4,9,0,0
anthesis,1998,2,noun,Latin or Greek,1,0,3,8,0,0
anthracite,2000,3,noun,Latin or Greek,1,0,3,10,0,1
anticyclolysis,2008,4,noun,Latin or Greek,1,0,6,14,0,1
anticyclone,1997,2,noun,Latin or Greek,1,0,4,11,0,0
antigropelos,2014,16,noun,Latin or Greek,1,0,5,12,0,1
antiphrasis,2004,4,noun,Latin or Greek,1,0,4,11,0,0
antithesis,1996,2,noun,Latin or Greek,1,0,4,10,0,0
antonomasia,2002,1,noun,Latin or Greek,1,0,5,11,0,1
apagoge,2017,10,noun,Latin or Greek,1,0,4,7,0,0
apastron,1997,6,noun,Latin or Greek,1,0,3,8,0,1
aphasia,1999,3,noun,Latin or Greek,1,0,2,7,0,1
aphelion,1997,3,noun,Latin or Greek,1,0,2,8,0,1
apiculus,1997,5,noun,Latin or Greek,1,0,3,8,0,0
aplustre,2003,11,noun,Latin or Greek,1,0,2,8,0,1
apocope,1999,5,noun,Latin or Greek,1,0,3,7,0,0
apodyterium,2009,8,noun,Latin or Greek,1,0,6,11,0,1
apogalacteum,2010,6,noun,Latin or Greek,1,0,6,12,0,1
aposiopesis,2001,1,noun,Latin or Greek,1,0,6,11,0,1
apothem,2010,2,noun,Latin or Greek,1,0,3,7,0,0
apotheosis,2010,3,noun,Latin or Greek,1,0,4,10,0,0
apteryx,1998,4,noun,Latin or Greek,1,0,3,7,0,1
aracari,2017,20,noun,Latin or Greek,1,0,3,7,0,0
arboret,1999,3,noun,Latin or Greek,1,0,3,7,0,1
arborvitae,2009,3,noun,Latin or Greek,1,0,4,10,0,0
arbuscle,2005,4,noun,Latin or Greek,1,0,3,8,0,0
arbustum,2011,5,noun,Latin or Greek,1,0,3,8,0,0
arcanum,1998,1,noun,Latin or Greek,1,0,3,7,0,0
archaism,1997,1,noun,Latin or Greek,1,0,3,8,0,0
